cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"072","072000937","72307","SAINT-OUEN-EN-CHAMPAGNE","072000548","STATION LE THEIL (RESERV. LA BROSSE)","100 %","07200139840","2025-02-18","10h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP AUNAY-LA TOUCHE","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP L'AUNAY - LA TOUCHE","C","C","C","C"
"072","072000937","72050","BRULON","","","","07200139841","2025-02-03","10h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP AUNAY-LA TOUCHE","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP L'AUNAY - LA TOUCHE","C","C","C","C"
"072","072000937","72312","SAINT-PIERRE-DES-BOIS","","","","07200139843","2025-02-18","10h40","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP AUNAY-LA TOUCHE","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP L'AUNAY - LA TOUCHE","C","C","C","C"
"072","072000937","72307","SAINT-OUEN-EN-CHAMPAGNE","072000548","STATION LE THEIL (RESERV. LA BROSSE)","100 %","07200140058","2025-02-18","10h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP AUNAY-LA TOUCHE","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP L'AUNAY - LA TOUCHE","S","C","S","C"
"072","072000937","72307","SAINT-OUEN-EN-CHAMPAGNE","072000548","STATION LE THEIL (RESERV. LA BROSSE)","100 %","07200140288","2025-03-26","09h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP AUNAY-LA TOUCHE","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP L'AUNAY - LA TOUCHE","C","C","C","C"
"072","072000937","72059","CHANTENAY-VILLEDIEU","","","","07200140289","2025-03-31","11h41","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP AUNAY-LA TOUCHE","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP L'AUNAY - LA TOUCHE","C","C","C","C"
"072","072000937","72168","LOUE","","","","07200140290","2025-03-11","09h47","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP AUNAY-LA TOUCHE","VEOLIA EAU-CGE SABLE-SUR-SARTHE","SIAEP L'AUNAY - LA TOUCHE","C","C","C","C"
"072","072000993","72062","CHAPELLE-DU-BOIS (LA)","072000367","RESERVOIR LE POIRIER JAUNE","100 %","07200139860","2025-02-17","10h08","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","C","C","C","C"
"072","072000993","72132","FERTE-BERNARD (LA)","","","","07200139902","2025-02-18","08h51","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIVU LA FERTÉ BERNARD CHERRÉ-AU","SAUR FRANCE","SIVU LA FERTÉ-BERNARD ET CHERRÉ-AU","C","C","C","C"
"072","072000993","72062","CHAPELLE-DU-BOIS (LA)","072000367","RESERVOIR LE POIRIER JAUNE","100 %","07200140053","2025-02-17","10h08","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","SAEP DOLLON PERCHE VAIRAIS","S","C","S","C"
"072","072001140","72132","FERTE-BERNARD (LA)","","","","07200139646","2025-01-22","09h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIVU LA FERTÉ BERNARD CHERRÉ-AU","SAUR FRANCE","SIVU LA FERTÉ-BERNARD ET CHERRÉ-AU","C","C","C","C"
"072","072001140","72132","FERTE-BERNARD (LA)","072001139","LA FERTE BD - VIGNES BRULEES","100 %","07200139899","2025-02-18","09h18","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIVU LA FERTÉ BERNARD CHERRÉ-AU","SAUR FRANCE","SIVU LA FERTÉ-BERNARD ET CHERRÉ-AU","S","C","S","C"
"072","072001140","72132","FERTE-BERNARD (LA)","","","","07200139903","2025-02-25","11h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIVU LA FERTÉ BERNARD CHERRÉ-AU","SAUR FRANCE","SIVU LA FERTÉ-BERNARD ET CHERRÉ-AU","C","C","C","C"
"072","072001140","72132","FERTE-BERNARD (LA)","072001139","LA FERTE BD - VIGNES BRULEES","100 %","07200140046","2025-02-18","09h20","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIVU LA FERTÉ BERNARD CHERRÉ-AU","SAUR FRANCE","SIVU LA FERTÉ-BERNARD ET CHERRÉ-AU","S","C","S","C"
"072","072001140","72132","FERTE-BERNARD (LA)","","","","07200140230","2025-03-19","11h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIVU LA FERTÉ BERNARD CHERRÉ-AU","SAUR FRANCE","SIVU LA FERTÉ-BERNARD ET CHERRÉ-AU","C","C","C","C"
"072","072001157","72194","MEURCE","072000662","ROUESSE FONTAINE","60 %","07200139654","2025-01-08","10h41","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","C"
"072","072001157","72138","FRESNAY-SUR-SARTHE","","","","07200139916","2025-02-25","08h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","C"
"072","072001157","72305","SAINT-OUEN-DE-MIMBRE","072000666","FYE","40 %","07200139917","2025-02-25","09h12","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","C"
"072","072001157","72139","FYE","072000666","FYE","40 %","07200140013","2025-02-24","11h03","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","C"
"072","072001157","72235","PIACE","","","","07200140248","2025-03-11","10h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","C"
"072","072001157","72139","FYE","072000666","FYE","40 %","07200140249","2025-03-11","10h23","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","C"
"072","072001157","72088","CONGE-SUR-ORNE","072000662","ROUESSE FONTAINE","60 %","07200140251","2025-03-12","11h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE ROUESSE FONTAINE","VEOLIA EAU-CGE MAMERS","SAEP DE ROUESSE FONTAINE","C","C","C","C"
"072","072001166","72094","COUDRECIEUX","072000929","STATION LA BUSSE CARRÉE (RESERVOIR)","100 %","07200139582","2025-01-20","09h41","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE BOULOIRE","SAUR FRANCE","SIAEP DE BOULOIRE","C","C","C","C"
"072","072001166","72094","COUDRECIEUX","072000929","STATION LA BUSSE CARRÉE (RESERVOIR)","100 %","07200139714","2025-01-20","09h41","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE BOULOIRE","SAUR FRANCE","SIAEP DE BOULOIRE","S","C","S","C"
"072","072001166","72361","TRESSON","","","","07200139967","2025-02-11","10h55","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE BOULOIRE","SAUR FRANCE","SIAEP DE BOULOIRE","C","C","C","C"
"072","072001166","72128","VAL D’ETANGSON","","","","07200140304","2025-03-12","08h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE BOULOIRE","SAUR FRANCE","SIAEP DE BOULOIRE","C","C","C","C"
"072","072001166","72128","VAL D’ETANGSON","","","","07200140411","2025-03-18","10h46","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE BOULOIRE","SAUR FRANCE","SIAEP DE BOULOIRE","S","C","S","C"
"072","072003176","72230","PARIGNE-LE-POLIN","072003175","STATION BOIS SAINT HUBERT (RESERVOIR G.DES BOIS","100 %","07200139567","2025-01-21","10h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072003176","72146","GUECELARD","","","","07200139638","2025-01-14","10h45","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072003176","72230","PARIGNE-LE-POLIN","072003175","STATION BOIS SAINT HUBERT (RESERVOIR G.DES BOIS","100 %","07200139730","2025-01-21","09h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","S","C","S","C"
"072","072003176","72200","MONCE-EN-BELIN","","","","07200139887","2025-02-28","09h21","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072003176","72253","ROEZE-SUR-SARTHE","","","","07200139888","2025-02-18","11h21","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072003176","72133","FILLE","","","","07200140215","2025-03-05","10h38","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072003176","72200","MONCE-EN-BELIN","","","","07200140216","2025-03-17","09h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072003176","72344","SPAY","","","","07200140217","2025-03-25","09h52","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072003419","72187","MARIGNE-LAILLE","072003387","STATION RESERVOIR LES BARONNERIES","100 %","07200139981","2025-02-12","11h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","C","C","C","C"
"072","072003419","72191","MAYET","","","","07200139985","2025-02-25","09h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","C","C","C","C"
"072","072003419","72187","MARIGNE-LAILLE","072003387","STATION RESERVOIR LES BARONNERIES","100 %","07200140031","2025-02-12","11h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","S","C","S","C"
"072","072003419","72187","MARIGNE-LAILLE","","","","07200140369","2025-03-17","10h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","C","C","C","C"
"072","072003580","72006","ARCONNAY","","","","07200139870","2025-02-11","10h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP CHAMPFLEUR-GESNES LE GANDELIN","SIAEP CHAMPFLEUR-GESNES LE GANDELIN","SIAEP CHAMPFLEUR-GESNES LE GANDELIN","C","C","C","C"
"072","072003587","72160","LAVERNAT","072000142","STATION  TRAIT LA BROSSE (RESERVOIR)","85 %","07200139597","2025-01-23","08h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","C","C","C","C"
"072","072003587","72013","AUBIGNE-RACAN","","","","07200139598","2025-01-20","09h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","C","C","C","C"
"072","072003587","72160","LAVERNAT","072000142","STATION  TRAIT LA BROSSE (RESERVOIR)","85 %","07200139711","2025-01-23","08h41","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","S","C","S","C"
"072","072003587","72187","MARIGNE-LAILLE","072003387","STATION RESERVOIR LES BARONNERIES","15 %","07200139981","2025-02-12","11h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","C","C","C","C"
"072","072003587","72013","AUBIGNE-RACAN","","","","07200139982","2025-02-12","11h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","C","C","C","C"
"072","072003587","72187","MARIGNE-LAILLE","072003387","STATION RESERVOIR LES BARONNERIES","15 %","07200140031","2025-02-12","11h43","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT DE MAYET","SIAEP DE MAYET","SIAEP DE MAYET","S","C","S","C"
"072","072003590","72299","SAINT-MARS-D'OUTILLE","072000063","LA GRANDE BROSSE","100 %","07200139565","2025-01-21","08h37","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072003590","72213","MULSANNE","","","","07200139612","2025-01-27","09h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003590","72213","MULSANNE","","","","07200140010","2025-02-27","14h36","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003590","72299","SAINT-MARS-D'OUTILLE","072000063","LA GRANDE BROSSE","100 %","07200140206","2025-03-11","09h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","C","C","C","C"
"072","072003590","72213","MULSANNE","","","","07200140365","2025-03-18","14h23","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003590","72299","SAINT-MARS-D'OUTILLE","072000063","LA GRANDE BROSSE","100 %","07200140395","2025-03-11","09h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIDERM  ","SIDERM","SIDERM","S","C","S","C"
"072","072003592","72213","MULSANNE","","","","07200139611","2025-01-14","09h01","Eau conforme aux limites de qualité des eaux destinées à la consommati on humaine fixées par le code de la santé publique. Du point de vue de s références de qualité, un dépassement concernant le fer (référence 2 00µg/l), peut être signalé. Les substances faisant l’objet de référenc es de qualité n’ont pas d’incidence directe pour la santé mais peuvent être à l’origine de désagrément pour le consommateur (eau trouble par exemple dans le cas du fer).Un recontrôle a été réalisé.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","N"
"072","072003592","72181","MANS (LE)","072000053","USINE DE L'EPAU","100 %","07200139676","2025-01-15","11h40","Eau agressive, de qualité conforme, par ailleurs, aux limites et références de qualité des eaux destinées à la consommation humaine. A améliorer.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","N"
"072","072003592","72181","MANS (LE)","","","","07200139678","2025-01-23","10h23","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139679","2025-01-20","08h32","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139680","2025-01-21","11h44","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139681","2025-01-14","11h05","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139682","2025-01-03","08h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139683","2025-01-29","08h27","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139684","2025-01-22","11h37","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139685","2025-01-16","11h34","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139686","2025-01-08","11h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139687","2025-01-06","10h25","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139688","2025-01-10","09h34","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139689","2025-01-17","08h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139690","2025-01-30","09h22","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139691","2025-01-13","12h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139692","2025-01-28","09h25","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139693","2025-01-24","08h49","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139719","2025-01-09","08h48","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","072000053","USINE DE L'EPAU","100 %","07200139720","2025-01-27","08h40","Eau d'alimentation conforme aux limites de qualité. Du point de vue de s références de qualité, le caractère agressif de l'eau peut être sign alé.Sans risque sanitaire.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","N"
"072","072003592","72181","MANS (LE)","072000053","USINE DE L'EPAU","100 %","07200139721","2025-01-07","09h46","Eau agressive, de qualité conforme, par ailleurs, aux limites et références de qualité des eaux destinées à la consommation humaine. A améliorer.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","N"
"072","072003592","72181","MANS (LE)","072000053","USINE DE L'EPAU","100 %","07200139732","2025-01-27","08h49","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","S","C","S","C"
"072","072003592","72213","MULSANNE","","","","07200139825","2025-01-23","10h58","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","S","C","S","C"
"072","072003592","72181","MANS (LE)","","","","07200139827","2025-02-11","08h54","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139828","2025-02-26","08h54","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139829","2025-02-13","09h49","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139830","2025-02-25","12h57","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139831","2025-02-27","09h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139832","2025-02-18","13h28","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139834","2025-02-14","08h57","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139835","2025-02-07","08h54","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139836","2025-02-21","14h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","072000053","USINE DE L'EPAU","100 %","07200139946","2025-02-12","11h11","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour l'équilibre calco-carbonique.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","N"
"072","072003592","72181","MANS (LE)","072000053","USINE DE L'EPAU","100 %","07200139947","2025-02-04","09h00","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","N"
"072","072003592","72181","MANS (LE)","072000053","USINE DE L'EPAU","100 %","07200139948","2025-02-24","09h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139949","2025-02-17","14h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139950","2025-02-05","08h21","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139951","2025-02-20","11h57","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139952","2025-02-10","11h52","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139953","2025-02-06","11h13","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139954","2025-02-19","08h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72181","MANS (LE)","","","","07200139955","2025-02-03","08h35","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
"072","072003592","72003","ALLONNES","","","","07200140005","2025-02-20","10h53","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LE MANS METROPOLE","LE MANS METROPOLE","LE MANS METROPOLE","C","C","C","C"
