cddept,cdreseau,inseecommuneprinc,nomcommuneprinc,cdreseauamont,nomreseauamont,pourcentdebit,referenceprel,dateprel,heureprel,conclusionprel,ugelib,distrlib,moalib,plvconformitebacterio,plvconformitechimique,plvconformitereferencebact,plvconformitereferencechim
"053","053000526","53062","CHATEAU-GONTIER-SUR-MAYENNE","053000039","USINE DE LA ROCHE","","05300123165","2025-01-13","09h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CRAON","CC DU PAYS DE CRAON","CC DU PAYS DE CRAON","C","C","C","C"
"053","053000526","53259","SENONNES","053000158","LE CRAONNAIS SERVICE HAUT","","05300123261","2025-02-20","10h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. PAYS DE CRAON-RENAZE LA PLAINE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CRAON","C","C","C","C"
"053","053000526","53188","RENAZE","053003913","RÉSERVOIR DE LA CROIX ROUGE ","100 %","05300123262","2025-02-06","10h42","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. PAYS DE CRAON-RENAZE LA PLAINE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CRAON","C","C","C","C"
"053","053000526","53062","CHATEAU-GONTIER-SUR-MAYENNE","053000039","USINE DE LA ROCHE","","05300123396","2025-02-06","08h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CRAON","CC DU PAYS DE CRAON","CC DU PAYS DE CRAON","C","C","C","C"
"053","053000526","53188","RENAZE","053003913","RÉSERVOIR DE LA CROIX ROUGE ","100 %","05300123453","2025-02-06","10h54","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. PAYS DE CRAON-RENAZE LA PLAINE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CRAON","S","C","S","C"
"053","053000526","53073","CONGRIER","053000158","LE CRAONNAIS SERVICE HAUT","","05300123566","2025-03-17","10h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. PAYS DE CRAON-RENAZE LA PLAINE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CRAON","C","C","C","C"
"053","053000526","53258","SELLE-CRAONNAISE (LA)","","","","05300123567","2025-03-17","10h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. PAYS DE CRAON-RENAZE LA PLAINE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CRAON","C","C","C","C"
"053","053000526","53062","CHATEAU-GONTIER-SUR-MAYENNE","053000039","USINE DE LA ROCHE","","05300123682","2025-03-06","08h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CRAON","CC DU PAYS DE CRAON","CC DU PAYS DE CRAON","C","C","C","C"
"053","053000526","53062","CHATEAU-GONTIER-SUR-MAYENNE","053000039","USINE DE LA ROCHE","","05300123685","2025-03-06","09h06","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CRAON","CC DU PAYS DE CRAON","CC DU PAYS DE CRAON","S","C","S","C"
"053","053000529","53113","HAMBERS","053000309","STATION DE LA BOUSSELIERE","100 %","05300123126","2025-01-14","11h49","Eau conforme aux limites de qualité des eaux destinées à la consommati on humaine fixées par le code de la santé publique. Du point de vue de s références de qualité, le caractère agressif de l'eau peut être si gnalé.","SIAEP DE GRAZAY","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SIAEP DE GRAZAY JUBLAINS MARCILLE","C","C","C","N"
"053","053000529","53113","HAMBERS","053000309","STATION DE LA BOUSSELIERE","100 %","05300123172","2025-01-14","11h57","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE GRAZAY","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SIAEP DE GRAZAY JUBLAINS MARCILLE","S","C","S","C"
"053","053000593","53130","LAVAL","053000002","STATION DE PRITZ","","05300123084","2025-01-13","12h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000593","53007","ARGENTRE","","","","05300123097","2025-01-23","09h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000593","53034","BONCHAMP-LES-LAVAL","053003912","RESERVOIR DE BONCHAMP - BOULERIES","75 %","05300123175","2025-01-23","08h55","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","S","C","S","C"
"053","053000593","53130","LAVAL","053000002","STATION DE PRITZ","","05300123176","2025-01-30","10h23","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000593","53130","LAVAL","053000002","STATION DE PRITZ","","05300123267","2025-02-06","10h05","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000593","53130","LAVAL","053000002","STATION DE PRITZ","","05300123452","2025-02-18","10h25","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000593","53130","LAVAL","053000002","STATION DE PRITZ","","05300123570","2025-03-04","10h01","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité du fait de l'équilibre calcocarbonique.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","N"
"053","053000593","53007","ARGENTRE","053000018","STATION DE MONTROUX","25 %","05300123580","2025-03-13","09h14","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","S","C","S","C"
"053","053000593","53007","ARGENTRE","","","","05300123582","2025-03-27","09h05","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000593","53007","ARGENTRE","053000018","STATION DE MONTROUX","25 %","05300123703","2025-03-13","09h19","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000593","53130","LAVAL","053000002","STATION DE PRITZ","","05300123704","2025-03-20","11h32","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053000593","53130","LAVAL","053000002","STATION DE PRITZ","","05300123705","2025-03-04","10h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION","CA LAVAL AGGLOMÉRATION","CA LAVAL AGGLOMÉRATION","S","C","S","C"
"053","053000658","53086","CROIXILLE (LA)","","","","05300123040","2025-01-07","11h54","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C DE L'ERNÉE JUVIGNÉ LA CROIXILLE","SAUR-FRANCE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000658","53123","JUVIGNE","053000122","STATION DES BUTTES","100 %","05300123388","2025-02-17","09h45","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.","C.C DE L'ERNÉE JUVIGNÉ LA CROIXILLE","SAUR-FRANCE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","N"
"053","053000658","53086","CROIXILLE (LA)","","","","05300123408","2025-02-04","09h14","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C DE L'ERNÉE JUVIGNÉ LA CROIXILLE","SAUR-FRANCE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053000807","53074","CONTEST","","","","05300123134","2025-01-27","12h54","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE L'ANXURE ET DE LA PERCHE","SIAEP DE L'ANXURE ET DE LA PERCHE","SIAEP DE L'ANXURE ET DE LA PERCHE","C","C","C","C"
"053","053000807","53179","PLACE","","","","05300123320","2025-02-05","12h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE L'ANXURE ET DE LA PERCHE","SIAEP DE L'ANXURE ET DE LA PERCHE","SIAEP DE L'ANXURE ET DE LA PERCHE","C","C","C","C"
"053","053000807","53002","ALEXAIN","053003508","STATION DE LA MORINIERE","100 %","05300123446","2025-02-18","08h56","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DE L'ANXURE ET DE LA PERCHE","SIAEP DE L'ANXURE ET DE LA PERCHE","SIAEP DE L'ANXURE ET DE LA PERCHE","S","C","S","C"
"053","053000808","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","","05300123006","2025-01-13","11h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","C"
"053","053000808","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","","05300123340","2025-02-03","11h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","C"
"053","053000808","53064","CHATILLON-SUR-COLMONT","053003899","RESERVOIR DE LA CROIX COUVERTE","100 %","05300123441","2025-02-17","11h15","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","S","C","S","C"
"053","053000808","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","","05300123644","2025-03-11","11h11","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour l'équilibre calco-carbonique.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","C","C","C","N"
"053","053000808","53216","SAINT-FRAIMBAULT-DE-PRIERES","053000340","STATION DE SAINT FRAIMBAULT","","05300123691","2025-03-11","11h11","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SYNDICAT MIXTE DU NORD MAYENNE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","SYNDICAT MIXTE EAU DU NORD-MAYENNE","S","C","S","C"
"053","053003536","53213","SAINT-ELLIER-DU-MAINE","","","","05300123155","2025-01-30","09h57","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","C"
"053","053003536","53126","LARCHAMP","","","","05300123247","2025-01-07","11h00","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","C"
"053","053003536","53154","MONTAUDIN","053000218","STATION DE POUILLE","100 %","05300123334","2025-02-10","09h08","Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour l'équilibre calco-carbonique.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","C","C","N"
"053","053003536","53154","MONTAUDIN","053000218","STATION DE POUILLE","100 %","05300123442","2025-02-10","09h08","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","S","C","S","C"
"053","053003536","53126","LARCHAMP","","","","05300123636","2025-03-13","11h05","Eau d'alimentation non-conforme aux limites de qualité pour les nitrat es et conforme aux références de qualité. Le recontrôle du 19/03 prése nte un retour à la normale.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","C","N","C","C"
"053","053003536","53126","LARCHAMP","","","","05300123720","2025-03-19","10h38","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","SIAEP DU NORD OUEST MAYENNAIS","SAUR-FRANCE","SYNDICAT D'EAU NORD OUEST MAYENNAIS","S","C","S","C"
"053","053003537","53005","ANDOUILLE","","","","05300123036","2025-01-03","10h04","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053003537","53229","SAINT-JEAN-SUR-MAYENNE","053000165","STATION DE LA BOUSSARDIERE","100 %","05300123281","2025-02-18","09h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053003537","53015","BACONNIERE (LA)","","","","05300123376","2025-02-05","11h38","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053003537","53229","SAINT-JEAN-SUR-MAYENNE","053000165","STATION DE LA BOUSSARDIERE","100 %","05300123451","2025-02-18","09h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","S","C","S","C"
"053","053003537","53005","ANDOUILLE","","","","05300123674","2025-03-19","11h17","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","COMMUNAUTÉ DE COMMUNES DE L'ERNÉE","C","C","C","C"
"053","053003539","53049","CHALONS-DU-MAINE","053000180","CHALONS DU MAINE","100 %","05300123100","2025-01-23","10h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053003539","53023","BAZOUGE-DES-ALLEUX (LA)","","","","05300123364","2025-02-19","09h07","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","C","C","C","C"
"053","053003539","53049","CHALONS-DU-MAINE","053000180","CHALONS DU MAINE","100 %","05300123588","2025-03-28","08h30","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053003543","53009","ARQUENAY","053000447","LA BAZOUGE","100 %","05300123054","2025-01-14","08h09","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C","C","C","C"
"053","053003543","53022","BAZOUGE-DE-CHEMERE (LA)","053000447","LA BAZOUGE","100 %","05300123539","2025-03-27","09h59","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C","C","C","C"
"053","053003543","53220","SAINT-GEORGES-LE-FLECHARD","","","","05300123661","2025-03-25","10h02","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","C","C","C","C"
"053","053003544","53017","VAL-DU-MAINE","053000366","COSSE EN CHAMPAGNE","100 %","05300123046","2025-01-07","09h57","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C","C","C","C"
"053","053003544","53076","COSSE-EN-CHAMPAGNE","053000366","COSSE EN CHAMPAGNE","100 %","05300123412","2025-02-05","11h16","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C","C","C","C"
"053","053003544","53264","THORIGNE-EN-CHARNIE","","","","05300123664","2025-03-25","09h33","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","C","C","C","C"
"053","053003547","53007","ARGENTRE","053000593","ARGENTRE","100 %","05300123097","2025-01-23","09h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053003547","53007","ARGENTRE","053000593","ARGENTRE","100 %","05300123582","2025-03-27","09h05","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053003547","53059","CHAPELLE-RAINSOUIN (LA)","","","","05300123652","2025-03-13","09h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","C","C","C","C"
"053","053003549","53267","VAIGES","053000334","STATION DE L'ECRILLE","100 %","05300123372","2025-02-17","08h53","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","C","C","C","C"
"053","053003549","53267","VAIGES","053000334","STATION DE L'ECRILLE","100 %","05300123438","2025-02-17","08h52","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","RÉGIE DES EAUX DES COËVRONS","S","C","S","C"
"053","053003550","53025","BAZOUGERS","","","","05300123043","2025-01-14","08h27","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C","C","C","C"
"053","053003550","53175","PARNE-SUR-ROC","053000019","BONCHAMP","100 %","05300123096","2025-01-03","12h01","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053003550","53007","ARGENTRE","053000593","ARGENTRE","","05300123097","2025-01-23","09h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053003550","53034","BONCHAMP-LES-LAVAL","053000019","BONCHAMP","100 %","05300123277","2025-02-14","09h38","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053003550","53025","BAZOUGERS","","","","05300123531","2025-03-10","09h23","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C","C","C","C"
"053","053003550","53007","ARGENTRE","053000018","STATION DE MONTROUX","","05300123580","2025-03-13","09h14","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","S","C","S","C"
"053","053003550","53099","FORCE","053000019","BONCHAMP","100 %","05300123581","2025-03-27","09h27","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053003550","53007","ARGENTRE","053000593","ARGENTRE","","05300123582","2025-03-27","09h05","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053003550","53007","ARGENTRE","053000018","STATION DE MONTROUX","","05300123703","2025-03-13","09h19","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053003551","53229","SAINT-JEAN-SUR-MAYENNE","053000165","STATION DE LA BOUSSARDIERE","100 %","05300123281","2025-02-18","09h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","C","C","C","C"
"053","053003551","53229","SAINT-JEAN-SUR-MAYENNE","053000165","STATION DE LA BOUSSARDIERE","100 %","05300123451","2025-02-18","09h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","LAVAL AGGLOMERATION NORD-EST","SAUR-FRANCE","CA LAVAL AGGLOMÉRATION","S","C","S","C"
"053","053003552","53062","CHATEAU-GONTIER-SUR-MAYENNE","053000045","STATION DE LA PLAINE","100 %","05300123072","2025-01-28","08h55","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CHATEAU-GONTIER","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CHATEAU-GONTIER","C","C","C","C"
"053","053003552","53172","ORIGNE","","","","05300123073","2025-01-16","08h44","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CHATEAU-GONTIER","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CHATEAU-GONTIER","C","C","C","C"
"053","053003552","53062","CHATEAU-GONTIER-SUR-MAYENNE","053000045","STATION DE LA PLAINE","100 %","05300123177","2025-01-28","09h03","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CHATEAU-GONTIER","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CHATEAU-GONTIER","S","C","S","C"
"053","053003552","53124","PREE-D'ANJOU","","","","05300123393","2025-02-14","11h29","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CHATEAU-GONTIER","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CHATEAU-GONTIER","C","C","C","C"
"053","053003552","53124","PREE-D'ANJOU","","","","05300123555","2025-03-18","10h26","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CHATEAU-GONTIER","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CHATEAU-GONTIER","C","C","C","C"
"053","053003553","53101","FROMENTIERES","","","","05300123401","2025-02-19","08h50","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CHATEAU-GONTIER","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CHATEAU-GONTIER","C","C","C","C"
"053","053003553","53143","MAISONCELLES-DU-MAINE","053000317","STATION DE JUIGNE","","05300123711","2025-03-24","11h04","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C.C. DU PAYS DE MESLAY-GREZ","C","C","C","C"
"053","053003554","53062","CHATEAU-GONTIER-SUR-MAYENNE","053000045","STATION DE LA PLAINE","100 %","05300123072","2025-01-28","08h55","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CHATEAU-GONTIER","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CHATEAU-GONTIER","C","C","C","C"
"053","053003554","53260","SIMPLE","","","","05300123082","2025-01-08","08h53","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. PAYS DE CRAON-RENAZE LA PLAINE","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CRAON","C","C","C","C"
"053","053003554","53062","CHATEAU-GONTIER-SUR-MAYENNE","053000045","STATION DE LA PLAINE","100 %","05300123177","2025-01-28","09h03","Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.","C.C. DU PAYS DE CHATEAU-GONTIER","VEOLIA EAU-COMPAGNIE GENERALE DES EAUX","CC DU PAYS DE CHATEAU-GONTIER","S","C","S","C"
